,SK_ID_PREV,SK_ID_CURR,MONTHS_BALANCE,AMT_BALANCE,AMT_CREDIT_LIMIT_ACTUAL,AMT_DRAWINGS_ATM_CURRENT,AMT_DRAWINGS_CURRENT,AMT_DRAWINGS_OTHER_CURRENT,AMT_DRAWINGS_POS_CURRENT,AMT_INST_MIN_REGULARITY,AMT_PAYMENT_CURRENT,AMT_PAYMENT_TOTAL_CURRENT,AMT_RECEIVABLE_PRINCIPAL,AMT_RECIVABLE,AMT_TOTAL_RECEIVABLE,CNT_DRAWINGS_ATM_CURRENT,CNT_DRAWINGS_CURRENT,CNT_DRAWINGS_OTHER_CURRENT,CNT_DRAWINGS_POS_CURRENT,CNT_INSTALMENT_MATURE_CUM,NAME_CONTRACT_STATUS,SK_DPD,SK_DPD_DEF
371209,2229274,409944,-61,0.0,0,0.0,0.0,0.0,0.0,0.0,396.27,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,10.0,Active,0,0
881207,2226926,399695,-12,536905.62,585000,0.0,0.0,0.0,0.0,27354.06,31500.0,31500.0,515581.2,532935.63,532935.63,0.0,0,0.0,0.0,9.0,Active,0,0
754902,1584908,386843,-26,0.0,135000,0.0,0.0,0.0,0.0,0.0,335.115,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,29.0,Active,0,0
3029007,2506209,419310,-26,0.0,67500,0.0,0.0,0.0,0.0,0.0,3602.115,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,68.0,Active,0,0
869150,1942276,442724,-14,89070.12,450000,0.0,0.0,0.0,0.0,6875.37,33750.0,28700.055,87498.54,89070.12,89070.12,0.0,0,0.0,0.0,12.0,Active,0,0
3211742,2552374,347451,-6,139927.545,225000,135000.0,135000.0,0.0,0.0,2250.0,13950.0,13950.0,135513.81,137236.545,137236.545,2.0,2,0.0,0.0,21.0,Active,0,0
2106238,2698389,356024,-10,0.0,45000,,0.0,,,0.0,,0.0,0.0,0.0,0.0,,0,,,0.0,Active,0,0
3700526,1394074,353514,-11,95323.005,135000,0.0,6750.0,0.0,6750.0,8100.0,8100.0,8100.0,91469.07,95323.005,95323.005,0.0,1,0.0,1.0,95.0,Active,0,0
531664,1157630,400535,-81,134251.2,180000,0.0,0.0,0.0,0.0,9000.0,9000.0,9000.0,129521.205,134251.2,134251.2,0.0,0,0.0,0.0,22.0,Active,0,0
329324,1000848,430179,-45,0.0,0,0.0,0.0,0.0,0.0,0.0,201.375,0.0,0.0,-201.375,-201.375,0.0,0,0.0,0.0,4.0,Active,0,0
3013930,2769457,325619,-72,74775.735,67500,0.0,0.0,0.0,0.0,3375.0,0.0,0.0,67500.0,74775.735,74775.735,0.0,0,0.0,0.0,3.0,Active,1,1
1140910,1377018,196311,-2,247944.375,450000,0.0,0.0,0.0,0.0,12982.23,0.0,0.0,237144.78,247944.375,247944.375,0.0,0,0.0,0.0,15.0,Active,0,0
1444261,2568029,346461,-13,0.0,405000,,0.0,,,0.0,,0.0,0.0,0.0,0.0,,0,,,0.0,Active,0,0
1484116,2287919,342662,-4,0.0,270000,0.0,0.0,0.0,0.0,0.0,2.835,2.835,0.0,0.0,0.0,0.0,0,0.0,0.0,26.0,Active,0,0
1434269,2372483,368257,-4,0.0,585000,,0.0,,,0.0,,0.0,0.0,0.0,0.0,,0,,,0.0,Active,0,0
3094347,2659986,255720,-20,0.0,225000,0.0,0.0,0.0,0.0,0.0,4.14,4.14,0.0,0.0,0.0,0.0,0,0.0,0.0,12.0,Active,0,0
1125735,1447235,362730,-19,239766.66,270000,0.0,0.0,0.0,0.0,12459.375,18000.0,18000.0,231896.7,239057.28,239057.28,0.0,0,0.0,0.0,65.0,Active,0,0
226257,2414328,347495,-26,0.0,157500,,0.0,,,,,0.0,0.0,0.0,0.0,,0,,,,Active,0,0
27863,1944291,108367,-11,0.0,0,0.0,0.0,0.0,0.0,0.0,503.595,503.595,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,Active,0,0
2329497,2317321,427820,-77,0.0,90000,,0.0,,,,,0.0,0.0,0.0,0.0,,0,,,,Active,0,0
46805,1255854,373643,-72,0.0,112500,0.0,0.0,0.0,0.0,0.0,100.8,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,14.0,Active,0,0
3469482,1376819,288076,-19,0.0,45000,0.0,0.0,0.0,0.0,0.0,378.09,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,46.0,Active,0,0
3829848,1003966,121297,-56,67.5,135000,0.0,0.0,0.0,0.0,114.93,2432.34,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,13.0,Active,0,0
3367241,1613373,107543,-36,256515.705,270000,0.0,0.0,0.0,0.0,13500.0,13500.0,13500.0,246597.525,256515.705,256515.705,0.0,0,0.0,0.0,39.0,Active,0,0
1978180,2832144,367723,-29,0.0,90000,0.0,0.0,0.0,0.0,0.0,357.48,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,59.0,Active,0,0
2195675,1127471,389659,-8,0.0,45000,0.0,0.0,0.0,0.0,0.0,15.885,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,20.0,Active,0,0
1079296,2465268,312188,-33,0.0,0,0.0,0.0,0.0,0.0,0.0,2659.86,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,9.0,Active,0,0
1094499,1575024,233946,-39,126453.555,450000,0.0,0.0,0.0,0.0,7049.88,9000.0,9000.0,122997.915,127493.055,127493.055,0.0,0,0.0,0.0,1.0,Active,0,0
1460647,2315801,378070,-5,268481.16,337500,0.0,0.0,0.0,0.0,13845.465,18000.0,18000.0,258909.3,268481.16,268481.16,0.0,0,0.0,0.0,39.0,Active,0,0
2655339,2698389,356024,-11,0.0,45000,,0.0,,,0.0,,0.0,0.0,0.0,0.0,,0,,,0.0,Active,0,0
298621,2738560,368096,-10,0.0,45000,,0.0,,,0.0,,0.0,0.0,0.0,0.0,,0,,,0.0,Active,0,0
3164045,2178637,354893,-15,0.0,45000,0.0,0.0,0.0,0.0,0.0,279.9,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,49.0,Active,0,0
2631205,2726018,184676,-58,0.0,135000,0.0,0.0,0.0,0.0,0.0,166.185,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,37.0,Active,0,0
1389749,2371712,445714,-87,0.0,135000,,0.0,,,,,0.0,0.0,0.0,0.0,,0,,,,Active,0,0
3380918,1850963,275546,-9,0.0,0,0.0,0.0,0.0,0.0,0.0,463.77,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,27.0,Active,0,0
1938799,1648080,200166,-20,0.0,67500,0.0,0.0,0.0,0.0,0.0,0.315,0.315,0.0,0.0,0.0,0.0,0,0.0,0.0,3.0,Active,0,0
1061471,2076430,403503,-7,0.0,180000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,46.0,Completed,0,0
338912,2123520,325727,-78,0.0,135000,0.0,0.0,0.0,0.0,0.0,1601.775,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,11.0,Active,0,0
1358567,2622850,345446,-60,90032.715,90000,4500.0,4500.0,0.0,0.0,4500.0,4500.0,4500.0,85490.955,90032.715,90032.715,1.0,1,0.0,0.0,11.0,Active,0,0
2821986,1831046,327903,-9,0.0,450000,0.0,0.0,0.0,0.0,0.0,446.49,446.49,0.0,0.0,0.0,0.0,0,0.0,0.0,17.0,Active,0,0
2363195,1999244,206355,-88,0.0,135000,0.0,0.0,0.0,0.0,0.0,63.045,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,15.0,Active,0,0
1252107,2536101,199371,-18,0.0,180000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,46.0,Active,0,0
1403439,1239024,272929,-29,0.0,45000,,0.0,,,,,0.0,0.0,0.0,0.0,,0,,,,Active,0,0
625495,1161699,172105,-49,0.0,67500,0.0,0.0,0.0,0.0,0.0,2416.59,0.0,0.0,-2416.59,-2416.59,0.0,0,0.0,0.0,45.0,Active,0,0
2875981,1686688,380926,-16,0.0,90000,0.0,0.0,0.0,0.0,0.0,634.86,634.86,0.0,0.0,0.0,0.0,0,0.0,0.0,4.0,Active,0,0
229646,2356294,394123,-7,125747.91,135000,0.0,0.0,0.0,0.0,6750.0,9000.0,9000.0,121731.435,125972.91,125972.91,0.0,0,0.0,0.0,88.0,Active,0,0
3745501,2664953,327484,-15,0.0,0,0.0,0.0,0.0,0.0,0.0,2540.07,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,13.0,Active,0,0
2336688,1584793,193897,-78,0.0,67500,0.0,0.0,0.0,0.0,0.0,228.15,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,19.0,Active,0,0
913263,2004825,375490,-8,2035.8,180000,0.0,9788.715,0.0,9788.715,10800.0,185008.5,185008.5,0.0,0.0,0.0,0.0,1,0.0,1.0,91.0,Active,0,0
1727872,2353558,223042,-47,183131.595,180000,0.0,5691.105,0.0,5691.105,12600.0,15177.825,15177.825,175711.14,183131.595,183131.595,0.0,3,0.0,3.0,13.0,Active,0,0
3447897,2466499,235021,-95,141379.11,180000,0.0,0.0,0.0,0.0,9000.0,9000.0,9000.0,136505.88,141379.11,141379.11,0.0,0,0.0,0.0,9.0,Active,0,0
1971796,1087288,141686,-5,207988.2,225000,24750.0,26005.5,0.0,1255.5,10123.965,13500.0,13500.0,199780.065,204938.01,204938.01,2.0,3,0.0,1.0,2.0,Active,0,0
805181,1472809,352183,-93,107849.385,112500,0.0,0.0,0.0,0.0,5625.0,5625.0,5625.0,104499.225,107849.385,107849.385,0.0,0,0.0,0.0,8.0,Active,0,0
762631,1485971,204138,-37,0.0,450000,,0.0,,,,,0.0,0.0,0.0,0.0,,0,,,,Active,0,0
1574642,1282131,455107,-50,0.0,0,,0.0,,,,,0.0,0.0,0.0,0.0,,0,,,,Active,0,0
2008993,2729018,376825,-24,0.0,45000,0.0,0.0,0.0,0.0,0.0,95.13,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,42.0,Active,0,0
1972672,1335658,390967,-19,125.595,90000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,125.595,125.595,0.0,0,0.0,0.0,49.0,Active,32,0
2246584,1840044,453125,-6,413724.375,450000,0.0,0.0,0.0,0.0,22401.0,22500.0,22500.0,403019.64,413724.375,413724.375,0.0,0,0.0,0.0,26.0,Active,0,0
1339253,1676733,284913,-91,61113.825,180000,0.0,0.0,0.0,0.0,3375.0,3375.0,3375.0,59135.58,61113.825,61113.825,0.0,0,0.0,0.0,6.0,Active,0,0
3734173,1435093,207684,-10,0.0,112500,,0.0,,,0.0,,0.0,0.0,0.0,0.0,,0,,,0.0,Active,0,0
2384621,1584374,102674,-75,45360.765,90000,0.0,0.0,0.0,0.0,4500.0,4500.0,4500.0,43305.39,45360.765,45360.765,0.0,0,0.0,0.0,24.0,Active,0,0
456502,2320500,127313,-9,0.0,585000,0.0,0.0,0.0,0.0,0.0,8959.86,8959.86,0.0,0.0,0.0,0.0,0,0.0,0.0,7.0,Active,0,0
2752523,1766444,244621,-47,39575.115,112500,0.0,0.0,0.0,0.0,5625.0,45000.0,45000.0,36853.965,39575.115,39575.115,0.0,0,0.0,0.0,44.0,Active,0,0
2946205,1158625,427532,-20,0.0,90000,0.0,0.0,0.0,0.0,0.0,2.385,2.385,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,Active,0,0
404544,2561024,176952,-84,0.0,135000,,0.0,,,,,0.0,0.0,0.0,0.0,,0,,,,Active,0,0
3484012,1949548,145964,-13,123159.195,135000,0.0,0.0,0.0,0.0,6218.055,6300.0,6300.0,118060.695,123159.195,123159.195,0.0,0,0.0,0.0,29.0,Active,0,0
1906068,1584329,224203,-82,96311.925,112500,0.0,0.0,0.0,0.0,5625.0,6750.0,6750.0,93100.05,96311.925,96311.925,0.0,0,0.0,0.0,18.0,Active,0,0
2841754,2567479,166474,-4,0.0,45000,,0.0,,,0.0,,0.0,0.0,0.0,0.0,,0,,,0.0,Active,0,0
2628101,2668644,119975,-14,114870.69,765000,112500.0,112500.0,0.0,0.0,0.0,6300.0,332.91,112500.0,115736.94,115736.94,4.0,4,0.0,0.0,0.0,Active,0,0
1075527,2149194,440527,-45,0.0,90000,0.0,0.0,0.0,0.0,117.855,224.19,0.0,0.0,-106.335,-106.335,0.0,0,0.0,0.0,34.0,Active,0,0
318791,1130649,387866,-87,0.0,112500,,0.0,,,,,0.0,0.0,0.0,0.0,,0,,,,Active,0,0
2836775,2384095,126374,-62,181288.755,180000,0.0,0.0,0.0,0.0,9000.0,9045.0,9045.0,175839.075,181288.755,181288.755,0.0,0,0.0,0.0,37.0,Active,1,1
3380106,1367425,424113,-71,0.0,135000,0.0,0.0,0.0,0.0,0.0,1268.91,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,24.0,Active,0,0
431933,1571147,383208,-7,373435.965,450000,0.0,0.0,0.0,0.0,20485.125,22500.0,22500.0,364702.41,373435.965,373435.965,0.0,0,0.0,0.0,26.0,Active,0,0
1090178,2045974,429575,-27,296421.705,427500,0.0,0.0,0.0,0.0,21375.0,139500.0,118125.0,290966.715,299966.13,299966.13,0.0,0,0.0,0.0,18.0,Active,0,0
862702,2832641,391813,-22,0.0,450000,,0.0,,,0.0,,0.0,0.0,0.0,0.0,,0,,,0.0,Active,0,0
1949569,1179354,259390,-68,0.0,90000,0.0,0.0,0.0,0.0,0.0,236.295,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,16.0,Active,0,0
1861214,2777444,364608,-17,167584.05,270000,13500.0,13500.0,0.0,0.0,13500.0,13500.0,13500.0,159937.425,167584.05,167584.05,1.0,1,0.0,0.0,54.0,Active,0,0
1368903,1280189,422930,-35,0.0,0,0.0,0.0,0.0,0.0,0.0,175.05,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,4.0,Active,0,0
767079,1105720,381319,-46,136087.38,135000,0.0,0.0,0.0,0.0,6750.0,0.0,0.0,125851.725,135523.305,135523.305,0.0,0,0.0,0.0,37.0,Active,1,1
3184069,1750058,184425,-36,68029.38,67500,0.0,0.0,0.0,0.0,3375.0,3375.0,3375.0,65885.94,68029.38,68029.38,0.0,0,0.0,0.0,66.0,Active,0,0
903343,1999646,409108,-11,209098.62,270000,0.0,0.0,0.0,0.0,16200.0,22500.0,22500.0,200365.425,209098.62,209098.62,0.0,0,0.0,0.0,95.0,Active,0,0
2207847,2439408,189319,-2,146493.81,225000,10350.0,17930.925,0.0,7580.925,6758.37,7921.845,1294.47,143278.65,145148.31,145148.31,1.0,2,0.0,1.0,6.0,Active,0,0
1210786,1817302,353190,-17,145984.14,157500,0.0,0.0,0.0,0.0,7482.78,9000.0,9000.0,140655.375,145984.14,145984.14,0.0,0,0.0,0.0,21.0,Active,0,0
1248484,2524537,324376,-29,0.0,270000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,55.0,Active,0,0
788814,1739554,314442,-20,0.0,0,0.0,0.0,0.0,0.0,0.0,100.035,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,13.0,Active,0,0
3309687,1999496,121578,-7,0.0,112500,0.0,0.0,0.0,0.0,2250.0,3601.89,3454.38,0.0,0.0,0.0,0.0,0,0.0,0.0,14.0,Active,0,0
1838515,2178639,399383,-53,0.0,67500,0.0,0.0,0.0,0.0,0.0,274.77,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,32.0,Active,0,0
923507,2292509,427594,-60,104.76,180000,0.0,0.0,0.0,0.0,9000.0,11160.0,11160.0,0.0,0.0,0.0,0.0,0,0.0,0.0,27.0,Active,0,0
1848399,2652787,130045,-36,0.0,450000,,0.0,,,,,0.0,0.0,0.0,0.0,,0,,,,Active,0,0
3722334,1895392,231593,-28,276.48,90000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,276.48,276.48,0.0,0,0.0,0.0,41.0,Active,701,0
73633,2622722,216733,-15,0.0,765000,0.0,0.0,0.0,0.0,130.5,118.215,118.215,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,Active,0,0
449413,2773419,443283,-94,0.0,45000,,0.0,,,,,0.0,0.0,0.0,0.0,,0,,,,Active,0,0
168367,2356286,326766,-28,142252.65,135000,4500.0,4500.0,0.0,0.0,6357.375,6975.0,6975.0,133672.68,140907.15,140907.15,1.0,1,0.0,0.0,3.0,Active,0,0
2131336,1011956,271002,-24,0.0,0,0.0,0.0,0.0,0.0,0.0,9235.8,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,15.0,Active,0,0
3264148,1423123,153983,-72,14.31,67500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.31,14.31,0.0,0,0.0,0.0,25.0,Active,31,0
3046600,1724440,172910,-60,0.0,0,0.0,0.0,0.0,0.0,0.0,85.14,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,8.0,Active,0,0
1684358,1276509,433707,-5,20330.55,135000,0.0,27331.65,0.0,27331.65,2250.0,345.06,345.06,19637.91,19660.05,19660.05,0.0,8,0.0,8.0,1.0,Active,0,0
386766,1776054,404998,-10,141857.325,135000,4050.0,4050.0,0.0,0.0,6886.89,7029.18,7029.18,134758.755,139935.825,139935.825,1.0,1,0.0,0.0,6.0,Active,0,0
1384293,2208066,445344,-30,0.0,0,,0.0,,,,,0.0,0.0,0.0,0.0,,0,,,,Active,0,0
196450,1376902,149393,-14,0.0,270000,,0.0,,,0.0,,0.0,0.0,0.0,0.0,,0,,,0.0,Active,0,0
2481171,1719103,276997,-28,0.0,180000,0.0,0.0,0.0,0.0,0.0,1828.395,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,41.0,Active,0,0
3499431,1461036,277933,-47,32949.585,45000,0.0,0.0,0.0,0.0,2250.0,2250.0,2250.0,31700.925,32949.585,32949.585,0.0,0,0.0,0.0,51.0,Active,0,0
3360643,1315902,111559,-33,0.0,630000,,0.0,,,,,0.0,0.0,0.0,0.0,,0,,,,Active,0,0
2872861,2038926,120375,-14,748581.615,765000,0.0,0.0,0.0,0.0,38427.435,39150.0,39150.0,729399.06,748581.615,748581.615,0.0,0,0.0,0.0,5.0,Active,0,0
3076502,2184634,221330,-17,226691.37,270000,0.0,0.0,0.0,0.0,13500.0,13500.0,13500.0,219172.185,226691.37,226691.37,0.0,0,0.0,0.0,73.0,Active,0,0
385628,2789624,277109,-5,131924.115,135000,0.0,2196.0,0.0,2196.0,6699.78,7336.935,7336.935,128854.935,131924.115,131924.115,0.0,1,0.0,1.0,7.0,Active,0,0
3299931,2503034,367364,-7,14589.675,270000,0.0,14498.775,0.0,14498.775,0.0,,0.0,14498.775,14498.775,14498.775,0.0,7,0.0,7.0,0.0,Active,0,0
3174565,1874617,354300,-20,0.0,0,0.0,0.0,0.0,0.0,0.0,784.26,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,12.0,Active,0,0
3592801,1252175,170717,-71,927.45,135000,0.0,0.0,0.0,0.0,8100.0,52200.0,52200.0,0.0,0.0,0.0,0.0,0,0.0,0.0,18.0,Active,0,0
3688426,1082637,119271,-27,171380.295,270000,139500.0,139500.0,0.0,0.0,13500.0,72000.0,72000.0,157358.88,171380.295,171380.295,3.0,3,0.0,0.0,52.0,Active,0,0
1545197,2713477,214616,-5,0.0,0,,0.0,,,0.0,,0.0,0.0,0.0,0.0,,0,,,0.0,Active,0,0
2709668,2491832,290062,-12,140028.57,135000,3600.0,3600.0,0.0,0.0,6750.0,6750.0,6750.0,134612.55,140028.57,140028.57,1.0,1,0.0,0.0,86.0,Active,0,0
3802513,2448585,243186,-3,94590.495,90000,0.0,450.0,0.0,450.0,4313.43,4587.075,4587.075,89690.67,93454.38,93454.38,0.0,1,0.0,1.0,7.0,Active,0,0
831644,2741350,268153,-3,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,Active,0,0
3397557,1202625,416187,-21,93675.105,225000,0.0,143157.645,0.0,143157.645,2250.0,49500.0,49500.0,93675.105,93769.965,93769.965,0.0,14,0.0,14.0,2.0,Active,0,0
87176,1359134,274120,-7,0.0,45000,,0.0,,,0.0,,0.0,0.0,0.0,0.0,,0,,,0.0,Active,0,0
1225309,2035110,414753,-14,89035.965,360000,117000.0,117000.0,0.0,0.0,3098.745,99000.0,99000.0,79974.765,82108.485,82108.485,5.0,5,0.0,0.0,3.0,Active,0,0
2858622,1051052,240320,-28,0.0,90000,0.0,0.0,0.0,0.0,0.0,63.045,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,56.0,Active,0,0
610429,1923551,340002,-14,0.0,67500,0.0,0.0,0.0,0.0,0.0,217.395,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,35.0,Active,0,0
1690259,2310973,101918,-70,26662.545,67500,0.0,0.0,0.0,0.0,3375.0,16875.0,16875.0,25071.12,26662.545,26662.545,0.0,0,0.0,0.0,30.0,Active,0,0
157582,1267469,284619,-16,66160.035,67500,0.0,0.0,0.0,0.0,3375.0,3600.0,3600.0,64013.265,66160.035,66160.035,0.0,0,0.0,0.0,78.0,Active,0,0
2454785,1715284,372355,-62,0.0,0,0.0,0.0,0.0,0.0,0.0,224.145,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,17.0,Active,0,0
1746230,1991539,406050,-4,0.0,0,,0.0,,,0.0,,0.0,0.0,0.0,0.0,,0,,,0.0,Completed,0,0
2971258,2273463,166792,-83,122416.83,135000,0.0,0.0,0.0,0.0,6750.0,6750.0,6750.0,117613.845,122416.83,122416.83,0.0,0,0.0,0.0,12.0,Active,0,0
2978628,2801390,311202,-19,0.0,112500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,61.0,Completed,0,0
1064062,1309613,325813,-14,83600.55,180000,0.0,8296.065,0.0,8296.065,4068.27,22500.0,17281.26,82607.985,83600.55,83600.55,0.0,6,0.0,6.0,4.0,Active,0,0
2631780,1486218,206533,-11,136839.375,135000,1350.0,1350.0,0.0,0.0,6750.0,6750.0,6750.0,132326.64,135718.875,135718.875,1.0,1,0.0,0.0,68.0,Active,0,0
1958382,2123132,210892,-4,0.0,0,0.0,0.0,0.0,0.0,0.0,2124.0,2124.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,Active,0,0
1056157,1602367,293651,-91,0.0,67500,,0.0,,,,,0.0,0.0,0.0,0.0,,0,,,,Active,0,0
300403,2583611,212375,-35,50319.72,157500,0.0,0.0,0.0,0.0,2677.86,4500.0,4500.0,49057.11,50716.71,50716.71,0.0,0,0.0,0.0,3.0,Active,0,0
3816427,1131410,215058,-11,0.0,135000,,0.0,,,0.0,,0.0,0.0,0.0,0.0,,0,,,0.0,Active,0,0
497564,2186901,202981,-37,254403.45,270000,0.0,0.0,0.0,0.0,13500.0,13500.0,13500.0,246258.855,254403.45,254403.45,0.0,0,0.0,0.0,39.0,Active,0,0
1441877,1560354,123384,-4,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,Active,0,0
1712885,2760137,171217,-70,155340.81,157500,0.0,0.0,0.0,0.0,7875.0,11250.0,11250.0,150609.645,155340.81,155340.81,0.0,0,0.0,0.0,17.0,Active,0,0
2911197,2287958,391111,-32,0.0,45000,0.0,0.0,0.0,0.0,0.0,1831.59,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,27.0,Active,0,0
521722,2754610,252281,-9,0.0,135000,,0.0,,,0.0,,0.0,0.0,0.0,0.0,,0,,,0.0,Active,0,0
3789902,1239880,186646,-61,0.0,0,0.0,0.0,0.0,0.0,0.0,2742.03,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,24.0,Active,0,0
3309456,1940369,366844,-12,0.0,112500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,59.0,Completed,0,0
3673961,1469319,243336,-45,0.0,0,0.0,0.0,0.0,0.0,0.0,122.58,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,21.0,Active,0,0
115378,2189377,233329,-4,0.0,90000,0.0,0.0,0.0,0.0,0.0,15.885,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,30.0,Active,0,0
1252261,1910179,455711,-20,0.0,360000,,0.0,,,0.0,,0.0,0.0,0.0,0.0,,0,,,0.0,Active,0,0
1466815,1045579,426787,-39,0.0,45000,0.0,0.0,0.0,0.0,67.5,231.435,231.435,0.0,0.0,0.0,0.0,0,0.0,0.0,2.0,Active,0,0
3099319,2762489,283894,-29,152361.09,180000,0.0,0.0,0.0,0.0,9000.0,9000.0,9000.0,146177.73,152361.09,152361.09,0.0,0,0.0,0.0,64.0,Active,0,0
1314745,2491183,314579,-25,0.0,225000,,0.0,,,0.0,,0.0,0.0,0.0,0.0,,0,,,0.0,Active,0,0
738863,1131855,434557,-47,0.0,180000,0.0,0.0,0.0,0.0,0.0,2990.34,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,23.0,Active,0,0
1862725,2622093,168125,-14,176252.76,180000,13500.0,13500.0,0.0,0.0,9000.0,12600.0,12600.0,167384.16,176252.76,176252.76,2.0,2,0.0,0.0,51.0,Active,0,0
3094439,1213105,353264,-29,187696.845,180000,0.0,0.0,0.0,0.0,10800.0,11250.0,11250.0,175661.415,187696.845,187696.845,0.0,0,0.0,0.0,75.0,Active,1,1
3001820,1938131,211412,-37,0.0,67500,0.0,0.0,0.0,0.0,0.0,230.715,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,24.0,Active,0,0
3674894,2640764,175089,-56,0.0,0,0.0,0.0,0.0,0.0,0.0,87.525,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,37.0,Active,0,0
640285,2204365,202860,-14,0.0,765000,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,Active,0,0
1487290,1007300,404263,-89,40912.965,135000,0.0,0.0,0.0,0.0,3375.0,14400.0,14400.0,39112.47,40912.965,40912.965,0.0,0,0.0,0.0,3.0,Active,0,0
3254337,2512097,428983,-17,0.0,90000,,0.0,,,0.0,,0.0,0.0,0.0,0.0,,0,,,0.0,Active,0,0
3763356,1444552,133519,-71,0.0,90000,0.0,0.0,0.0,0.0,165.915,579.24,225.0,0.0,0.0,0.0,0.0,0,0.0,0.0,7.0,Active,0,0
3056222,2446005,267115,-22,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,12.0,Completed,0,0
3166657,2683358,183581,-30,263417.67,270000,0.0,53244.0,0.0,53244.0,13500.0,13500.0,13500.0,253414.035,263417.67,263417.67,0.0,1,0.0,1.0,58.0,Active,0,0
7022,1417388,194720,-22,0.0,180000,0.0,0.0,0.0,0.0,0.0,844.47,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,33.0,Active,0,0
1666452,2830875,187380,-82,0.0,67500,0.0,0.0,0.0,0.0,0.0,255.33,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,14.0,Active,0,0
1121045,2178651,400005,-25,138970.125,135000,1350.0,1350.0,0.0,0.0,6750.0,6750.0,6750.0,133602.705,138970.125,138970.125,1.0,1,0.0,0.0,63.0,Active,0,0
3406134,1179368,175239,-58,0.0,0,,0.0,,,,,0.0,0.0,0.0,0.0,,0,,,,Active,0,0
1078557,2064700,202907,-6,0.0,45000,0.0,0.0,0.0,0.0,0.0,1033.29,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,57.0,Active,0,0
